Row_ID,Order_ID,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Days,Order_Date,Ship_Date,Season,Profit_Margin
4334,US-2025-106460,"Second Class",GT-14710,"Greg Tran",Consumer,"United States","San Francisco",California,94109,West,OFF-PA-10001736,"Office Supplies",Paper,"Xerox 1880",70.88,2,0.00,33.31,3,2025-02-19,2025-02-22,Winter,0.4699
4335,US-2025-123274,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States","New York City","New York",10035,East,OFF-ST-10000736,"Office Supplies",Storage,"Carina Double Wide Media Storage Towers in Natural & Black",242.94,3,0.00,9.72,5,2025-02-19,2025-02-24,Winter,0.0400
4336,US-2025-101630,"Second Class",CK-12760,"Cyma Kinney",Corporate,"United States","Long Beach","New York",11561,East,OFF-SU-10001664,"Office Supplies",Supplies,"Acme Office Executive Series Stainless Steel Trimmers",25.71,3,0.00,6.68,4,2025-02-19,2025-02-23,Winter,0.2598
4337,US-2025-166485,"Standard Class",AH-10210,"Alan Hwang",Consumer,"United States",Nashville,Tennessee,37211,South,OFF-PA-10004996,"Office Supplies",Paper,"Speediset Carbonless Redi-Letter 7" x 8 1/2"",16.50,2,0.20,5.57,7,2025-02-20,2025-02-27,Winter,0.3376
4338,US-2025-168410,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Oceanside,"New York",11572,East,FUR-FU-10000629,Furniture,Furnishings,"9-3/4 Diameter Round Wall Clock",68.95,5,0.00,28.96,5,2025-02-21,2025-02-26,Winter,0.4200
4339,US-2025-121447,"First Class",EA-14035,"Erin Ashbrook",Corporate,"United States","New York City","New York",10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.80,7,0.00,66.54,1,2025-02-21,2025-02-22,Winter,0.4900
4340,US-2025-139010,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10000174,"Office Supplies",Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.20,6.50,5,2025-02-21,2025-02-26,Winter,0.3502
4341,US-2025-139262,"Standard Class",LC-16960,"Lindsay Castell","Home Office","United States",Tampa,Florida,33614,South,OFF-BI-10002026,"Office Supplies",Binders,"Avery Arch Ring Binders",34.86,2,0.70,-26.73,4,2025-02-21,2025-02-25,Winter,-0.7668
4342,US-2025-139010,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10002309,"Office Supplies",Binders,"Avery Heavy-Duty EZD  Binder With Locking Rings",31.25,7,0.20,10.94,5,2025-02-21,2025-02-26,Winter,0.3501
4343,US-2025-139262,"Standard Class",LC-16960,"Lindsay Castell","Home Office","United States",Tampa,Florida,33614,South,OFF-BI-10003727,"Office Supplies",Binders,"Avery Durable Slant Ring Binders With Label Holder",3.76,3,0.70,-2.76,4,2025-02-21,2025-02-25,Winter,-0.7340
4344,US-2025-168410,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Oceanside,"New York",11572,East,OFF-ST-10000036,"Office Supplies",Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0.00,80.02,5,2025-02-21,2025-02-26,Winter,0.2700
4345,US-2025-139262,"Standard Class",LC-16960,"Lindsay Castell","Home Office","United States",Tampa,Florida,33614,South,OFF-ST-10001496,"Office Supplies",Storage,"Standard Rollaway File with Lock",432.46,3,0.20,32.43,4,2025-02-21,2025-02-25,Winter,0.0750
4346,US-2025-139010,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",449.15,5,0.00,8.98,5,2025-02-21,2025-02-26,Winter,0.0200
4347,US-2025-139010,"Second Class",MC-17635,"Matthew Clasen",Corporate,"United States","Los Angeles",California,90032,West,TEC-AC-10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",12.99,1,0.00,0.78,5,2025-02-21,2025-02-26,Winter,0.0600
4348,US-2025-168410,"Standard Class",BV-11245,"Benjamin Venier",Corporate,"United States",Oceanside,"New York",11572,East,TEC-PH-10002583,Technology,Phones,"iOttie HLCRIO102 Car Mount",39.98,2,0.00,2.00,5,2025-02-21,2025-02-26,Winter,0.0500
4349,US-2025-119025,"Standard Class",PV-18985,"Paul Van Hugh","Home Office","United States",Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,"Office Supplies",Appliances,"Belkin 5 Outlet SurgeMaster Power Centers",490.32,9,0.00,137.29,6,2025-02-22,2025-02-28,Winter,0.2800
4350,US-2025-143280,"Standard Class",TZ-21580,"Tracy Zic",Consumer,"United States","Los Angeles",California,90045,West,OFF-FA-10000992,"Office Supplies",Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0.00,5.01,4,2025-02-22,2025-02-26,Winter,0.4704
4351,US-2025-143280,"Standard Class",TZ-21580,"Tracy Zic",Consumer,"United States","Los Angeles",California,90045,West,TEC-AC-10003399,Technology,Accessories,"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",36.24,1,0.00,15.22,4,2025-02-22,2025-02-26,Winter,0.4200
4352,US-2025-143280,"Standard Class",TZ-21580,"Tracy Zic",Consumer,"United States","Los Angeles",California,90045,West,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",445.96,5,0.20,55.75,4,2025-02-22,2025-02-26,Winter,0.1250
4353,US-2025-144400,"Standard Class",AC-10420,"Alyssa Crouse",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-EN-10004386,"Office Supplies",Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3,0.20,21.59,4,2025-02-23,2025-02-27,Winter,0.3750
4354,US-2025-165015,"Second Class",BD-11725,"Bruce Degenhardt",Consumer,"United States",Newark,Ohio,43055,East,OFF-EN-10003134,"Office Supplies",Envelopes,"Staple envelope",46.72,5,0.20,17.52,2,2025-02-25,2025-02-27,Winter,0.3750
4355,US-2025-128706,"Standard Class",DW-13540,"Don Weiss",Consumer,"United States",Houston,Texas,77070,Central,FUR-FU-10004053,Furniture,Furnishings,"DAX Two-Tone Silver Metal Document Frame",16.19,2,0.60,-6.88,3,2025-02-27,2025-03-02,Winter,-0.4250
4356,US-2025-102456,"First Class",DL-12865,"Dan Lawera",Consumer,"United States","New York City","New York",10011,East,OFF-AP-10004336,"Office Supplies",Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,3,0.00,49.56,2,2025-02-27,2025-03-01,Winter,0.2900
4357,US-2025-101448,"Second Class",EB-13930,"Eric Barreto",Consumer,"United States","La Crosse",Wisconsin,54601,Central,OFF-BI-10004738,"Office Supplies",Binders,"Flexible Leather- Look Classic Collection Ring Binder",56.82,3,0.00,28.41,2,2025-02-27,2025-03-01,Winter,0.5000
4358,US-2025-111283,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Newark,Ohio,43055,East,OFF-AR-10001615,"Office Supplies",Art,"Newell 34",111.10,7,0.20,8.33,4,2025-02-28,2025-03-04,Winter,0.0750
4359,US-2025-101623,"Standard Class",RR-19525,"Rick Reed",Corporate,"United States","New York City","New York",10035,East,OFF-FA-10003495,"Office Supplies",Fasteners,Staples,36.48,6,0.00,18.24,6,2025-02-28,2025-03-06,Winter,0.5000
4360,US-2025-143819,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,FUR-TA-10001095,Furniture,Tables,"Chromcraft Round Conference Tables",836.59,8,0.40,-264.92,4,2025-03-01,2025-03-05,Spring,-0.3167
4361,US-2025-143819,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,OFF-PA-10003127,"Office Supplies",Paper,"Easy-staple paper",26.38,1,0.00,12.13,4,2025-03-01,2025-03-05,Spring,0.4598
4362,US-2025-143819,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,OFF-ST-10003208,"Office Supplies",Storage,"Adjustable Depth Letter/Legal Cart",362.92,2,0.00,105.25,4,2025-03-01,2025-03-05,Spring,0.2900
4363,US-2025-143819,"Standard Class",KD-16270,"Karen Daniels",Consumer,"United States",Yonkers,"New York",10701,East,TEC-MA-10003979,Technology,Machines,"Ativa V4110MDD Micro-Cut Shredder",4899.93,7,0.00,2400.97,4,2025-03-01,2025-03-05,Spring,0.4900
4364,US-2025-151862,"Standard Class",ON-18715,"Odella Nelson",Corporate,"United States",Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,"RCA ViSYS 25423RE1 Corded phone",159.98,2,0.20,14.00,7,2025-03-01,2025-03-08,Spring,0.0875
4365,US-2025-116799,"First Class",JG-15310,"Jason Gross",Corporate,"United States",Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",563.43,5,0.30,-56.34,3,2025-03-03,2025-03-06,Spring,-0.1000
4366,US-2025-120005,"Same Day",TS-21160,"Theresa Swint",Corporate,"United States","San Francisco",California,94110,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10" Spectator Wall Clock",35.28,3,0.00,12.00,0,2025-03-03,2025-03-03,Spring,0.3401
4367,US-2025-145730,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24"W x 20"D",637.90,3,0.30,-127.58,5,2025-03-03,2025-03-08,Spring,-0.2000
4368,US-2025-112123,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,19711,East,OFF-BI-10001071,"Office Supplies",Binders,"GBC ProClick Punch Binding System",447.86,7,0.00,219.45,5,2025-03-03,2025-03-08,Spring,0.4900
4369,US-2025-145730,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-EN-10000483,"Office Supplies",Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.60,3,0.20,11.90,5,2025-03-03,2025-03-08,Spring,0.3251
4370,US-2025-103982,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,OFF-FA-10001332,"Office Supplies",Fasteners,"Acco Banker's Clasps, 5 3/4"-Long",2.30,1,0.20,0.78,5,2025-03-03,2025-03-08,Spring,0.3391
4371,US-2025-116799,"First Class",JG-15310,"Jason Gross",Corporate,"United States",Odessa,Texas,79762,Central,OFF-PA-10001892,"Office Supplies",Paper,"Rediform Wirebound "Phone Memo" Message Book, 11 x 5-3/4",42.78,7,0.20,15.51,3,2025-03-03,2025-03-06,Spring,0.3626
4372,US-2025-112123,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,19711,East,OFF-PA-10001977,"Office Supplies",Paper,"Xerox 194",166.44,3,0.00,79.89,5,2025-03-03,2025-03-08,Spring,0.4800
4373,US-2025-103982,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,OFF-SU-10000151,"Office Supplies",Supplies,"High Speed Automatic Electric Letter Opener",3930.07,3,0.20,-786.01,5,2025-03-03,2025-03-08,Spring,-0.2000
4374,US-2025-120005,"Same Day",TS-21160,"Theresa Swint",Corporate,"United States","San Francisco",California,94110,West,OFF-SU-10004782,"Office Supplies",Supplies,"Elite 5" Scissors",25.35,3,0.00,7.61,0,2025-03-03,2025-03-03,Spring,0.3002
4375,US-2025-103982,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,0.20,5.74,5,2025-03-03,2025-03-08,Spring,0.1376
4376,US-2025-145730,"Standard Class",CC-12220,"Chris Cortes",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10001016,Technology,Machines,"Canon PC170 Desktop Personal Copier",287.91,3,0.40,33.59,5,2025-03-03,2025-03-08,Spring,0.1167
4377,US-2025-103982,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","Round Rock",Texas,78664,Central,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",431.98,3,0.20,32.40,5,2025-03-03,2025-03-08,Spring,0.0750
4378,US-2025-112123,"Standard Class",BH-11710,"Brosina Hoffman",Consumer,"United States",Newark,Delaware,19711,East,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",479.95,5,0.00,129.59,5,2025-03-03,2025-03-08,Spring,0.2700
4379,US-2025-167759,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States",Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,"Plantronics Encore H101 Dual Earpieces Headset",134.85,3,0.00,37.76,5,2025-03-03,2025-03-08,Spring,0.2800
4380,US-2025-154053,"Standard Class",MG-17890,"Michael Granlund","Home Office","United States","San Diego",California,92024,West,OFF-AR-10003727,"Office Supplies",Art,"Berol Giant Pencil Sharpener",16.99,1,0.00,4.93,6,2025-03-04,2025-03-10,Spring,0.2902
4381,US-2025-164637,"Standard Class",RD-19480,"Rick Duston",Consumer,"United States",Mishawaka,Indiana,46544,Central,OFF-BI-10003876,"Office Supplies",Binders,"Green Canvas Binder for 8-1/2" x 14" Sheets",128.40,3,0.00,64.20,4,2025-03-04,2025-03-08,Spring,0.5000
4382,US-2025-122518,"Second Class",RF-19345,"Randy Ferguson",Corporate,"United States",Miami,Florida,33180,South,OFF-LA-10001641,"Office Supplies",Labels,"Avery 518",10.08,4,0.20,3.53,4,2025-03-04,2025-03-08,Spring,0.3502
4383,US-2025-158358,"Standard Class",EM-13810,"Eleni McCrary",Corporate,"United States",Dover,"New Hampshire",3820,East,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",159.98,2,0.00,57.59,4,2025-03-04,2025-03-08,Spring,0.3600
4384,US-2025-165218,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States",Dallas,Texas,75220,Central,OFF-EN-10000056,"Office Supplies",Envelopes,"Cameo Buff Policy Envelopes",149.35,3,0.20,50.41,6,2025-03-05,2025-03-11,Spring,0.3375
4385,US-2025-165218,"Standard Class",RW-19630,"Rob Williams",Corporate,"United States",Dallas,Texas,75220,Central,OFF-ST-10001558,"Office Supplies",Storage,"Acco Perma 4000 Stacking Storage Drawers",12.99,1,0.20,-0.81,6,2025-03-05,2025-03-11,Spring,-0.0624
4386,US-2025-110898,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",159.04,5,0.60,-194.82,6,2025-03-06,2025-03-12,Spring,-1.2250
4387,US-2025-110898,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,"Bevis Rectangular Conference Tables",145.98,2,0.50,-99.27,6,2025-03-06,2025-03-12,Spring,-0.6800
4388,US-2025-110898,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-AP-10001626,"Office Supplies",Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33,3,0.80,-6.30,6,2025-03-06,2025-03-12,Spring,-2.7039
4389,US-2025-155173,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Philadelphia,Pennsylvania,19120,East,OFF-BI-10002982,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",2.04,1,0.70,-1.50,4,2025-03-06,2025-03-10,Spring,-0.7353
4390,US-2025-110898,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-BI-10004656,"Office Supplies",Binders,"Peel & Stick Add-On Corner Pockets",1.73,4,0.80,-2.76,6,2025-03-06,2025-03-12,Spring,-1.5954
4391,US-2025-155173,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10002538,Technology,Phones,"Grandstream GXP1160 VoIP phone",68.24,3,0.40,-12.51,4,2025-03-06,2025-03-10,Spring,-0.1833
4392,US-2025-155173,"Standard Class",JB-16045,"Julia Barnett","Home Office","United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10004586,Technology,Phones,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",431.94,2,0.40,-71.99,4,2025-03-06,2025-03-10,Spring,-0.1667
4393,US-2025-137547,"Standard Class",EB-13705,"Ed Braxton",Corporate,"United States","Fort Worth",Texas,76106,Central,TEC-PH-10002365,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",21.07,3,0.20,1.58,5,2025-03-07,2025-03-12,Spring,0.0750
4394,US-2025-137337,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",113.60,8,0.00,44.30,4,2025-03-08,2025-03-12,Spring,0.3900
4395,US-2025-169103,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.20,-3.84,5,2025-03-08,2025-03-13,Spring,-0.0375
4396,US-2025-140172,"Standard Class",SP-20650,"Stephanie Phelps",Corporate,"United States",Jackson,Michigan,49201,Central,OFF-AP-10004233,"Office Supplies",Appliances,"Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room",207.14,3,0.10,48.33,5,2025-03-08,2025-03-13,Spring,0.2333
4397,US-2025-140172,"Standard Class",SP-20650,"Stephanie Phelps",Corporate,"United States",Jackson,Michigan,49201,Central,OFF-AR-10002766,"Office Supplies",Art,"Prang Drawing Pencil Set",13.90,5,0.00,3.75,5,2025-03-08,2025-03-13,Spring,0.2698
4398,US-2025-137337,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.46,2,0.20,22.57,4,2025-03-08,2025-03-12,Spring,0.3249
4399,US-2025-130400,"Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Dallas,Texas,75217,Central,OFF-BI-10001757,"Office Supplies",Binders,"Pressboard Hanging Data Binders for Unburst Sheets",8.86,9,0.80,-14.17,4,2025-03-08,2025-03-12,Spring,-1.5993
4400,US-2025-106306,"Same Day",PG-18820,"Patrick Gardner",Consumer,"United States",Glendale,Arizona,85301,West,OFF-BI-10003676,"Office Supplies",Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.70,3,0.70,-7.11,0,2025-03-08,2025-03-08,Spring,-0.7330
4401,US-2025-130400,"Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Dallas,Texas,75217,Central,OFF-EN-10001453,"Office Supplies",Envelopes,"Tyvek Interoffice Envelopes, 9 1/2" x 12 1/2", 100/Box",146.35,3,0.20,49.39,4,2025-03-08,2025-03-12,Spring,0.3375
4402,US-2025-111976,"Standard Class",BD-11620,"Brian DeCherney",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,OFF-FA-10004968,"Office Supplies",Fasteners,"Rubber Band Ball",5.98,2,0.20,-1.35,4,2025-03-08,2025-03-12,Spring,-0.2258
4403,US-2025-137337,"Standard Class",GB-14575,"Giulietta Baptist",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10001934,"Office Supplies",Paper,"Xerox 1993",12.96,2,0.00,6.35,4,2025-03-08,2025-03-12,Spring,0.4900
4404,US-2025-130400,"Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Dallas,Texas,75217,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.20,8.39,4,2025-03-08,2025-03-12,Spring,0.3001
4405,US-2025-169103,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Miami,Florida,33142,South,TEC-PH-10001530,Technology,Phones,"Cisco Unified IP Phone 7945G VoIP phone",1363.96,5,0.20,85.25,5,2025-03-08,2025-03-13,Spring,0.0625
4406,US-2025-111976,"Standard Class",BD-11620,"Brian DeCherney",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10002890,Technology,Phones,"AT&T 17929 Lendline Telephone",108.58,4,0.40,-25.33,4,2025-03-08,2025-03-12,Spring,-0.2333
4407,US-2025-153269,"First Class",PS-18760,"Pamela Stobb",Consumer,"United States",Andover,Massachusetts,1810,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.90,5,0.00,88.73,3,2025-03-09,2025-03-12,Spring,0.2500
4408,US-2025-153269,"First Class",PS-18760,"Pamela Stobb",Consumer,"United States",Andover,Massachusetts,1810,East,OFF-BI-10004632,"Office Supplies",Binders,"GBC Binding covers",51.80,4,0.00,23.31,3,2025-03-09,2025-03-12,Spring,0.4500
4409,US-2025-153269,"First Class",PS-18760,"Pamela Stobb",Consumer,"United States",Andover,Massachusetts,1810,East,OFF-PA-10001801,"Office Supplies",Paper,"Xerox 193",17.94,3,0.00,8.79,3,2025-03-09,2025-03-12,Spring,0.4900
4410,US-2025-153269,"First Class",PS-18760,"Pamela Stobb",Consumer,"United States",Andover,Massachusetts,1810,East,OFF-ST-10004634,"Office Supplies",Storage,"Personal Folder Holder, Ebony",11.21,1,0.00,3.36,3,2025-03-09,2025-03-12,Spring,0.2997
